DateTime;ActivePower;ProductionForecast_D;ProductionForecast_M
2020-03-24 01:00:00;1348,1036487805;588,129279;745,1999999999998
2020-03-24 02:00:00;933,5470298024999;431,633681;619,6000000000001
2020-03-24 04:00:00;590,0427752565499;480,929558;492,6000000000001
2020-03-24 05:00:00;687,3176394490666;560,315101;467,19999999999993
2020-03-24 06:00:00;524,3195344081499;588,129279;441,80000000000007
2020-03-24 07:00:00;316,7855476044834;616,577086;353,79999999999995
2020-03-24 08:00:00;220,5277066281333;480,929558;279,4000000000001
2020-03-24 09:00:00;464,79436194915;588,129279;193,90000000000003
2020-03-24 10:00:00;667,9184504634334;705,467073;223,59999999999997
2020-03-24 11:00:00;1506,2496965153834;767,42732;242,20000000000005
2020-03-24 12:00:00;1444,6951337694;831,309573;279,4000000000001
2020-03-24 13:00:00;1531,1058646230667;896,909661;335,20000000000005
2020-03-24 14:00:00;1223,65279924675;964,004529;391,0
2020-03-24 15:00:00;1180,9129987505667;997,998683;467,19999999999993
2020-03-24 16:00:00;1399,7687878916333;1066,595007;543,3999999999999
2020-03-24 17:00:00;1464,2794162295668;997,998683;645,0
2020-03-24 18:00:00;1199,7416408194501;1032,214574;745,1999999999998
2020-03-24 19:00:00;1909,7101405241667;1101,082788;878,8
2020-03-24 20:00:00;1813,3159659356;1273,130094;1018,6
2020-03-24 21:00:00;1695,0741648281;1238,963495;1177,0
2020-03-24 22:00:00;1472,1147533838666;1170,151614;979,0
2020-03-24 23:00:00;1062,1692041848835;1066,595007;845,3999999999999
2020-03-25 00:00:00;1222,6815942074415;831,309573;711,8000000000001
2020-03-25 01:00:00;574,1529036076751;736,194185;619,6000000000001
2020-03-25 02:00:00;170,919829329025;675,271504;518,0
